121	58	68	14558	14569	NeuronProperty	hippocampal
121	58	68	14570	14577	Neuron	neurons
121	59	68	14558	14569	NeuronProperty	hippocampal
121	59	68	14570	14577	Neuron	neurons
121	60	69	14801	14809	NeuronProperty	cultured
121	60	69	14810	14817	Neuron	neurons
121	61	71	15032	15043	NeuronProperty	hippocampal
121	61	71	15044	15051	Neuron	neurons
121	62	72	15293	15304	NeuronProperty	hippocampal
121	62	72	15305	15314	NeuronProperty	pyramidal
121	62	72	15315	15322	Neuron	neurons
121	63	72	15305	15314	NeuronProperty	pyramidal
121	63	72	15315	15322	Neuron	neurons
121	64	73	15744	15752	NeuronProperty	cultured
121	64	73	15753	15760	Neuron	neurons
121	65	79	17068	17076	NeuronProperty	cultured
121	65	79	17077	17088	NeuronProperty	hippocampal
121	65	79	17089	17096	Neuron	neurons
121	66	79	17077	17088	NeuronProperty	hippocampal
121	66	79	17089	17096	Neuron	neurons
121	67	79	17149	17154	NeuronProperty	brain
121	67	79	17155	17162	Neuron	neurons
121	68	86	18061	18070	NeuronProperty	pyramidal
121	68	86	18071	18078	Neuron	neurons
121	69	87	18314	18322	NeuronProperty	cultured
121	69	87	18323	18330	Neuron	neurons
121	70	90	18922	18925	NeuronProperty	CA1
121	70	90	18922	18924	NeuronProperty	CA
121	70	90	18926	18937	NeuronProperty	hippocampal
121	70	90	18938	18945	Neuron	neurons
121	71	90	18926	18937	NeuronProperty	hippocampal
121	71	90	18938	18945	Neuron	neurons
121	72	98	20422	20432	NeuronProperty	developing
121	72	98	20433	20444	NeuronProperty	hippocampal
121	72	98	20445	20452	Neuron	neurons
121	73	98	20433	20444	NeuronProperty	hippocampal
121	73	98	20445	20452	Neuron	neurons
121	74	99	20564	20569	NeuronProperty	large
121	74	99	20570	20577	NeuronProperty	layer 5
121	74	99	20578	20586	NeuronProperty	cortical
121	74	99	20578	20586	NeuronProperty	cortical
121	74	99	20587	20596	NeuronProperty	pyramidal
121	74	99	20597	20604	Neuron	neurons
121	75	99	20564	20569	NeuronProperty	large
121	75	99	20570	20577	NeuronProperty	layer 5
121	75	99	20578	20586	NeuronProperty	cortical
121	75	99	20578	20586	NeuronProperty	cortical
121	75	99	20587	20596	NeuronProperty	pyramidal
121	75	99	20597	20604	Neuron	neurons
121	76	99	20570	20577	NeuronProperty	layer 5
121	76	99	20578	20586	NeuronProperty	cortical
121	76	99	20578	20586	NeuronProperty	cortical
121	76	99	20587	20596	NeuronProperty	pyramidal
121	76	99	20597	20604	Neuron	neurons
121	77	99	20570	20577	NeuronProperty	layer 5
121	77	99	20578	20586	NeuronProperty	cortical
121	77	99	20578	20586	NeuronProperty	cortical
121	77	99	20587	20596	NeuronProperty	pyramidal
121	77	99	20597	20604	Neuron	neurons
121	78	99	20578	20586	NeuronProperty	cortical
121	78	99	20578	20586	NeuronProperty	cortical
121	78	99	20587	20596	NeuronProperty	pyramidal
121	78	99	20597	20604	Neuron	neurons
121	79	99	20578	20586	NeuronProperty	cortical
121	79	99	20578	20586	NeuronProperty	cortical
121	79	99	20587	20596	NeuronProperty	pyramidal
121	79	99	20597	20604	Neuron	neurons
121	80	99	20587	20596	NeuronProperty	pyramidal
